,date,pok,type,sex,age,value,year,age_sq,inc
3055,2018-01-09, Количество транзакций cash,Кредитные карты,1,35.0,522192.426933228,2018,1225.0,1
3056,2018-01-10, Количество транзакций cash,Кредитные карты,1,35.0,576686.953327413,2018,1225.0,1
3057,2018-01-11, Количество транзакций cash,Кредитные карты,1,35.0,541538.505636677,2018,1225.0,1
3058,2018-01-12, Количество транзакций cash,Кредитные карты,1,35.0,543595.030346083,2018,1225.0,1
3059,2019-01-01, Количество транзакций cash,Кредитные карты,1,35.0,532993.381253181,2019,1225.0,1
3060,2019-01-02, Количество транзакций cash,Кредитные карты,1,35.0,528333.340065005,2019,1225.0,1
3061,2019-01-03, Количество транзакций cash,Кредитные карты,1,35.0,601096.592849093,2019,1225.0,1
3062,2019-01-04, Количество транзакций cash,Кредитные карты,1,35.0,624986.04028848,2019,1225.0,1
3063,2019-01-05, Количество транзакций cash,Кредитные карты,1,35.0,599655.739936649,2019,1225.0,1
3064,2019-01-06, Количество транзакций cash,Кредитные карты,1,35.0,564395.6036334761,2019,1225.0,1
3065,2019-01-07, Количество транзакций cash,Кредитные карты,1,35.0,578160.220915298,2019,1225.0,1
3066,2019-01-08, Количество транзакций cash,Кредитные карты,1,35.0,553719.81867068,2019,1225.0,1
3067,2019-01-09, Количество транзакций cash,Кредитные карты,1,35.0,473096.8540751221,2019,1225.0,1
3068,2018-01-09, Количество транзакций cash,Кредитные карты,1,47.0,604848.358821045,2018,2209.0,1
3069,2018-01-10, Количество транзакций cash,Кредитные карты,1,47.0,651341.89109948,2018,2209.0,1
3070,2018-01-11, Количество транзакций cash,Кредитные карты,1,47.0,613880.03107797,2018,2209.0,1
3071,2018-01-12, Количество транзакций cash,Кредитные карты,1,47.0,606742.49341152,2018,2209.0,1
3072,2019-01-01, Количество транзакций cash,Кредитные карты,1,47.0,601129.678214054,2019,2209.0,1
3073,2019-01-02, Количество транзакций cash,Кредитные карты,1,47.0,582416.766597059,2019,2209.0,1
3074,2019-01-03, Количество транзакций cash,Кредитные карты,1,47.0,670695.492939897,2019,2209.0,1
3075,2019-01-04, Количество транзакций cash,Кредитные карты,1,47.0,697206.634985053,2019,2209.0,1
3076,2019-01-05, Количество транзакций cash,Кредитные карты,1,47.0,675323.200011594,2019,2209.0,1
3077,2019-01-06, Количество транзакций cash,Кредитные карты,1,47.0,645956.626668247,2019,2209.0,1
3078,2019-01-07, Количество транзакций cash,Кредитные карты,1,47.0,660030.4976971521,2019,2209.0,1
3079,2019-01-08, Количество транзакций cash,Кредитные карты,1,47.0,649854.4601449029,2019,2209.0,1
3080,2019-01-09, Количество транзакций cash,Кредитные карты,1,47.0,579067.732971636,2019,2209.0,1
3081,2018-01-09, Количество транзакций cash,Кредитные карты,1,57.0,140763.26150526802,2018,3249.0,0
3082,2018-01-10, Количество транзакций cash,Кредитные карты,1,57.0,149311.481337466,2018,3249.0,0
3083,2018-01-11, Количество транзакций cash,Кредитные карты,1,57.0,140570.417563229,2018,3249.0,0
3084,2018-01-12, Количество транзакций cash,Кредитные карты,1,57.0,137510.23084023,2018,3249.0,0
3085,2019-01-01, Количество транзакций cash,Кредитные карты,1,57.0,136014.593507269,2019,3249.0,0
3086,2019-01-02, Количество транзакций cash,Кредитные карты,1,57.0,130197.37081765699,2019,3249.0,0
3087,2019-01-03, Количество транзакций cash,Кредитные карты,1,57.0,151055.702852997,2019,3249.0,0
3088,2019-01-04, Количество транзакций cash,Кредитные карты,1,57.0,161630.241862099,2019,3249.0,0
3089,2019-01-05, Количество транзакций cash,Кредитные карты,1,57.0,155961.195717851,2019,3249.0,0
3090,2019-01-06, Количество транзакций cash,Кредитные карты,1,57.0,151248.254413496,2019,3249.0,0
3091,2019-01-07, Количество транзакций cash,Кредитные карты,1,57.0,155789.76492832598,2019,3249.0,0
3092,2019-01-08, Количество транзакций cash,Кредитные карты,1,57.0,152944.915191759,2019,3249.0,0
3093,2019-01-09, Количество транзакций cash,Кредитные карты,1,57.0,136866.258540513,2019,3249.0,0
3094,2018-01-09, Количество транзакций cash,Кредитные карты,1,65.0,131203.600987457,2018,4225.0,0
3095,2018-01-10, Количество транзакций cash,Кредитные карты,1,65.0,141229.52350031902,2018,4225.0,0
3096,2018-01-11, Количество транзакций cash,Кредитные карты,1,65.0,132676.218710284,2018,4225.0,0
3097,2018-01-12, Количество транзакций cash,Кредитные карты,1,65.0,130865.679634255,2018,4225.0,0
3098,2019-01-01, Количество транзакций cash,Кредитные карты,1,65.0,127889.19295382401,2019,4225.0,0
3099,2019-01-02, Количество транзакций cash,Кредитные карты,1,65.0,122260.890934604,2019,4225.0,0
3100,2019-01-03, Количество транзакций cash,Кредитные карты,1,65.0,141334.914323668,2019,4225.0,0
3101,2019-01-04, Количество транзакций cash,Кредитные карты,1,65.0,156399.636529352,2019,4225.0,0
3102,2019-01-05, Количество транзакций cash,Кредитные карты,1,65.0,153187.045132944,2019,4225.0,0
3103,2019-01-06, Количество транзакций cash,Кредитные карты,1,65.0,148211.75256259,2019,4225.0,0
3104,2019-01-07, Количество транзакций cash,Кредитные карты,1,65.0,154372.006612459,2019,4225.0,0
3105,2019-01-08, Количество транзакций cash,Кредитные карты,1,65.0,153057.633988818,2019,4225.0,0
3106,2019-01-09, Количество транзакций cash,Кредитные карты,1,65.0,139341.875620057,2019,4225.0,0
3107,2018-01-09, Количество транзакций cash,Кредитные карты,1,77.0,5849.893405201371,2018,5929.0,0
3108,2018-01-10, Количество транзакций cash,Кредитные карты,1,77.0,6753.966752044809,2018,5929.0,0
3109,2018-01-11, Количество транзакций cash,Кредитные карты,1,77.0,6706.53334962162,2018,5929.0,0
3110,2018-01-12, Количество транзакций cash,Кредитные карты,1,77.0,6930.425188341888,2018,5929.0,0
3111,2019-01-01, Количество транзакций cash,Кредитные карты,1,77.0,6643.510672791342,2019,5929.0,0
3112,2019-01-02, Количество транзакций cash,Кредитные карты,1,77.0,6521.0978843656,2019,5929.0,0
3113,2019-01-03, Количество транзакций cash,Кредитные карты,1,77.0,8319.82751359209,2019,5929.0,0
3114,2019-01-04, Количество транзакций cash,Кредитные карты,1,77.0,9318.83868297039,2019,5929.0,0
3115,2019-01-05, Количество транзакций cash,Кредитные карты,1,77.0,9341.36270878263,2019,5929.0,0
3116,2019-01-06, Количество транзакций cash,Кредитные карты,1,77.0,9564.81879716815,2019,5929.0,0
3117,2019-01-07, Количество транзакций cash,Кредитные карты,1,77.0,9935.650277595141,2019,5929.0,0
3118,2019-01-08, Количество транзакций cash,Кредитные карты,1,77.0,10292.8364399798,2019,5929.0,0
3119,2019-01-09, Количество транзакций cash,Кредитные карты,1,77.0,10487.6141733416,2019,5929.0,0
3120,2018-01-09, Количество транзакций pos,Кредитные карты,0,7.0,302.96968599941005,2018,49.0,0
3121,2018-01-10, Количество транзакций pos,Кредитные карты,0,7.0,412.688886180579,2018,49.0,0
3122,2018-01-11, Количество транзакций pos,Кредитные карты,0,7.0,269.997029172402,2018,49.0,0
3123,2018-01-12, Количество транзакций pos,Кредитные карты,0,7.0,369.859559107502,2018,49.0,0
3124,2019-01-01, Количество транзакций pos,Кредитные карты,0,7.0,561.150901488201,2019,49.0,0
3125,2019-01-02, Количество транзакций pos,Кредитные карты,0,7.0,402.317485928403,2019,49.0,0
3126,2019-01-03, Количество транзакций pos,Кредитные карты,0,7.0,379.4269417619471,2019,49.0,0
3127,2019-01-04, Количество транзакций pos,Кредитные карты,0,7.0,264.122883902656,2019,49.0,0
3128,2019-01-05, Количество транзакций pos,Кредитные карты,0,7.0,216.377286599286,2019,49.0,0
3129,2019-01-06, Количество транзакций pos,Кредитные карты,0,7.0,1221.7302004175501,2019,49.0,0
3130,2019-01-07, Количество транзакций pos,Кредитные карты,0,7.0,878.200008228403,2019,49.0,0
