pok,type,sex,age,date,value
 Активные клиенты,Дебетовые карты,1,65.0,01-10-2018,7425757.03306906
 Активные клиенты,Дебетовые карты,1,65.0,01-11-2018,7474342.16254169
 Активные клиенты,Дебетовые карты,1,65.0,01-12-2018,7482074.94519334
 Активные клиенты,Дебетовые карты,1,65.0,01-01-2019,7588343.03842325
 Активные клиенты,Дебетовые карты,1,65.0,01-02-2019,7570387.61376337
 Активные клиенты,Дебетовые карты,1,65.0,01-03-2019,7590250.5168192005
 Активные клиенты,Дебетовые карты,1,65.0,01-04-2019,7583644.21009978
 Активные клиенты,Дебетовые карты,1,65.0,01-05-2019,7636936.55019418
 Активные клиенты,Дебетовые карты,1,65.0,01-06-2019,7675922.65275465
 Активные клиенты,Дебетовые карты,1,65.0,01-07-2019,7770416.7054089
 Активные клиенты,Дебетовые карты,1,65.0,01-08-2019,7842294.01068546
 Активные клиенты,Дебетовые карты,1,65.0,01-09-2019,7877989.50939488
 Активные клиенты,Дебетовые карты,1,77.0,01-09-2018,1914723.12040347
 Активные клиенты,Дебетовые карты,1,77.0,01-10-2018,1932209.64601348
 Активные клиенты,Дебетовые карты,1,77.0,01-11-2018,1963526.28610316
 Активные клиенты,Дебетовые карты,1,77.0,01-12-2018,1983214.61842318
 Активные клиенты,Дебетовые карты,1,77.0,01-01-2019,2040675.97987698
 Активные клиенты,Дебетовые карты,1,77.0,01-02-2019,2050669.53589152
 Активные клиенты,Дебетовые карты,1,77.0,01-03-2019,2067785.6885215
 Активные клиенты,Дебетовые карты,1,77.0,01-04-2019,2085782.57047019
 Активные клиенты,Дебетовые карты,1,77.0,01-05-2019,2116639.90381953
 Активные клиенты,Дебетовые карты,1,77.0,01-06-2019,2140356.26156108
 Активные клиенты,Дебетовые карты,1,77.0,01-07-2019,2179492.75408643
 Активные клиенты,Дебетовые карты,1,77.0,01-08-2019,2216816.08186643
 Активные клиенты,Дебетовые карты,1,77.0,01-09-2019,2246688.53001103
 Объем транзакций cash,Дебетовые карты,0,7.0,01-09-2018,33697519.1807221
 Объем транзакций cash,Дебетовые карты,0,7.0,01-10-2018,32217636.3665356
 Объем транзакций cash,Дебетовые карты,0,7.0,01-11-2018,29374933.470713396
 Объем транзакций cash,Дебетовые карты,0,7.0,01-12-2018,31328918.899333503
 Объем транзакций cash,Дебетовые карты,0,7.0,01-01-2019,22101177.6494068
 Объем транзакций cash,Дебетовые карты,0,7.0,01-02-2019,23359512.197521303
 Объем транзакций cash,Дебетовые карты,0,7.0,01-03-2019,24322143.6533047
 Объем транзакций cash,Дебетовые карты,0,7.0,01-04-2019,22495316.815919198
 Объем транзакций cash,Дебетовые карты,0,7.0,01-05-2019,21998947.5618545
 Объем транзакций cash,Дебетовые карты,0,7.0,01-06-2019,37217878.027106605
 Объем транзакций cash,Дебетовые карты,0,7.0,01-07-2019,30977167.3451085
 Объем транзакций cash,Дебетовые карты,0,7.0,01-08-2019,32428906.282046
 Объем транзакций cash,Дебетовые карты,0,7.0,01-09-2019,29152996.5287329
 Объем транзакций cash,Дебетовые карты,0,18.0,01-09-2018,27662648415.7968
 Объем транзакций cash,Дебетовые карты,0,18.0,01-10-2018,28838848247.817
 Объем транзакций cash,Дебетовые карты,0,18.0,01-11-2018,26966668391.7441
 Объем транзакций cash,Дебетовые карты,0,18.0,01-12-2018,30991699229.1898
 Объем транзакций cash,Дебетовые карты,0,18.0,01-01-2019,21561335478.6685
 Объем транзакций cash,Дебетовые карты,0,18.0,01-02-2019,24364702138.2133
 Объем транзакций cash,Дебетовые карты,0,18.0,01-03-2019,25992888376.8998
 Объем транзакций cash,Дебетовые карты,0,18.0,01-04-2019,27399059779.197998
 Объем транзакций cash,Дебетовые карты,0,18.0,01-05-2019,25791418594.4599
 Объем транзакций cash,Дебетовые карты,0,18.0,01-06-2019,28513378723.8937
 Объем транзакций cash,Дебетовые карты,0,18.0,01-07-2019,29331536718.0278
 Объем транзакций cash,Дебетовые карты,0,18.0,01-08-2019,29511937128.8905
 Объем транзакций cash,Дебетовые карты,0,18.0,01-09-2019,29480271921.1013
 Объем транзакций cash,Дебетовые карты,0,26.0,01-09-2018,112487503767.404
 Объем транзакций cash,Дебетовые карты,0,26.0,01-10-2018,117812853956.014
 Объем транзакций cash,Дебетовые карты,0,26.0,01-11-2018,109481349310.503
 Объем транзакций cash,Дебетовые карты,0,26.0,01-12-2018,127855015335.869
 Объем транзакций cash,Дебетовые карты,0,26.0,01-01-2019,85177506795.06099
 Объем транзакций cash,Дебетовые карты,0,26.0,01-02-2019,95269994253.5348
 Объем транзакций cash,Дебетовые карты,0,26.0,01-03-2019,102802432093.747
 Объем транзакций cash,Дебетовые карты,0,26.0,01-04-2019,109529460365.77802
 Объем транзакций cash,Дебетовые карты,0,26.0,01-05-2019,104296072752.02
 Объем транзакций cash,Дебетовые карты,0,26.0,01-06-2019,112157979381.95
 Объем транзакций cash,Дебетовые карты,0,26.0,01-07-2019,118129260241.395
 Объем транзакций cash,Дебетовые карты,0,26.0,01-08-2019,113415678459.563
 Объем транзакций cash,Дебетовые карты,0,26.0,01-09-2019,106724049399.89699
 Объем транзакций cash,Дебетовые карты,0,35.0,01-09-2018,247674915773.155
 Объем транзакций cash,Дебетовые карты,0,35.0,01-10-2018,262722226360.554
 Объем транзакций cash,Дебетовые карты,0,35.0,01-11-2018,247002117004.375
 Объем транзакций cash,Дебетовые карты,0,35.0,01-12-2018,297046507099.084
 Объем транзакций cash,Дебетовые карты,0,35.0,01-01-2019,190817574552.808
 Объем транзакций cash,Дебетовые карты,0,35.0,01-02-2019,218913070521.243
 Объем транзакций cash,Дебетовые карты,0,35.0,01-03-2019,238747631876.46802
 Объем транзакций cash,Дебетовые карты,0,35.0,01-04-2019,258299776146.399
 Объем транзакций cash,Дебетовые карты,0,35.0,01-05-2019,248057574270.195
 Объем транзакций cash,Дебетовые карты,0,35.0,01-06-2019,269432313928.367
 Объем транзакций cash,Дебетовые карты,0,35.0,01-07-2019,282635231877.48
 Объем транзакций cash,Дебетовые карты,0,35.0,01-08-2019,270000442467.75897
 Объем транзакций cash,Дебетовые карты,0,35.0,01-09-2019,253906609229.63602
 Объем транзакций cash,Дебетовые карты,0,47.0,01-09-2018,306202385828.782
 Объем транзакций cash,Дебетовые карты,0,47.0,01-10-2018,327079135930.62604
 Объем транзакций cash,Дебетовые карты,0,47.0,01-11-2018,309634364585.88
 Объем транзакций cash,Дебетовые карты,0,47.0,01-12-2018,388608820828.137
 Объем транзакций cash,Дебетовые карты,0,47.0,01-01-2019,236632508914.2
 Объем транзакций cash,Дебетовые карты,0,47.0,01-02-2019,278160673534.655
 Объем транзакций cash,Дебетовые карты,0,47.0,01-03-2019,300589952763.648
 Объем транзакций cash,Дебетовые карты,0,47.0,01-04-2019,323211976444.855
 Объем транзакций cash,Дебетовые карты,0,47.0,01-05-2019,309629205777.36304
 Объем транзакций cash,Дебетовые карты,0,47.0,01-06-2019,345236006998.853
 Объем транзакций cash,Дебетовые карты,0,47.0,01-07-2019,358948851165.173
 Объем транзакций cash,Дебетовые карты,0,47.0,01-08-2019,337983113774.63
 Объем транзакций cash,Дебетовые карты,0,47.0,01-09-2019,316633566900.76697
 Объем транзакций cash,Дебетовые карты,0,57.0,01-09-2018,118148324428.41301
 Объем транзакций cash,Дебетовые карты,0,57.0,01-10-2018,125631592000.672
 Объем транзакций cash,Дебетовые карты,0,57.0,01-11-2018,118352905931.563
 Объем транзакций cash,Дебетовые карты,0,57.0,01-12-2018,146004372594.201
 Объем транзакций cash,Дебетовые карты,0,57.0,01-01-2019,89140508983.2253
 Объем транзакций cash,Дебетовые карты,0,57.0,01-02-2019,104228700486.789
 Объем транзакций cash,Дебетовые карты,0,57.0,01-03-2019,111928103964.27301
 Объем транзакций cash,Дебетовые карты,0,57.0,01-04-2019,119662258001.013
 Объем транзакций cash,Дебетовые карты,0,57.0,01-05-2019,113335466044.51599
 Объем транзакций cash,Дебетовые карты,0,57.0,01-06-2019,123504923713.456
 Объем транзакций cash,Дебетовые карты,0,57.0,01-07-2019,126045241006.502
 Объем транзакций cash,Дебетовые карты,0,57.0,01-08-2019,119327126139.47699
 Объем транзакций cash,Дебетовые карты,0,57.0,01-09-2019,112430455875.78699
 Объем транзакций cash,Дебетовые карты,0,65.0,01-09-2018,139445034362.212
 Объем транзакций cash,Дебетовые карты,0,65.0,01-10-2018,150376287692.045
 Объем транзакций cash,Дебетовые карты,0,65.0,01-11-2018,143752940045.182
 Объем транзакций cash,Дебетовые карты,0,65.0,01-12-2018,181395052739.432
 Объем транзакций cash,Дебетовые карты,0,65.0,01-01-2019,110768017676.93301
 Объем транзакций cash,Дебетовые карты,0,65.0,01-02-2019,133952272544.694
 Объем транзакций cash,Дебетовые карты,0,65.0,01-03-2019,144165244263.67902
 Объем транзакций cash,Дебетовые карты,0,65.0,01-04-2019,155485575035.521
 Объем транзакций cash,Дебетовые карты,0,65.0,01-05-2019,146045487065.815
 Объем транзакций cash,Дебетовые карты,0,65.0,01-06-2019,157995689877.859
 Объем транзакций cash,Дебетовые карты,0,65.0,01-07-2019,162553842491.508
