,Показатель,Пол,Возраст,01-09-2018,01-10-2018,01-11-2018,01-12-2018,01-01-2019,01-02-2019,01-03-2019,01-04-2019,01-05-2019,01-06-2019,01-07-2019,01-08-2019,01-09-2019
229,Дебетовые карты. Объем транзакций pos,Муж,22-30,9771192387.17265,10096834915.0031,10321911244.0327,11869931457.3763,9386574577.56529,9283897679.85361,10828715233.2788,10498946038.0893,10618365490.9684,10842253898.3429,11427067217.5612,11527017408.5098,11170286995.6761
230,Дебетовые карты. Объем транзакций pos,Муж,30-39,237123396438.69,261520480615.568,253638327669.701,292467361321.795,248675194272.382,231803173359.809,267300121973.045,275588903595.894,280750247025.112,293190292822.621,317154369957.066,307126751468.28,301334584060.49
231,Дебетовые карты. Объем транзакций pos,Муж,30-40,25275312060.2982,26108530909.7276,26858469126.5173,31548143937.0959,25556899634.5977,24724100097.1968,29258272441.9142,28771535625.2658,29485209437.6874,29860155082.6256,31781051048.6409,32608874134.7504,31392073175.6994
232,Дебетовые карты. Объем транзакций pos,Муж,40-54,201143760703.122,221213759091.349,216183667233.042,249676809620.661,208830049580.773,195320801234.187,227461901569.778,233523594260.094,239615261830.585,249960963082.734,273193420031.157,266253065809.356,255285142992.893
233,Дебетовые карты. Объем транзакций pos,Муж,40-55,19267659104.3755,19893116562.797,20523136995.2904,23949808699.729,20075956070.3836,18940029497.9715,22473935429.5416,21974352043.6886,22728074725.1545,23302223170.2865,25523435783.1131,25986810864.7689,24363406141.4279
234,Дебетовые карты. Объем транзакций pos,Муж,55-59,44034738949.5744,47988985114.4668,46867284052.6404,54054483795.5251,44082179355.1467,42143020547.9316,49383868767.0917,51003969182.8071,52151913714.4359,53656072308.3594,57814811282.1461,55685551726.8739,54201190454.7931
235,Дебетовые карты. Объем транзакций pos,Муж,55-60,2708138685.80351,2700982171.78485,2863146424.97698,3254663375.79665,2691315427.14524,2596175376.09467,3036532104.72914,3037314416.08234,3071304614.29101,3096990713.85381,3462209561.6444,3452383368.39863,3307923095.72626
236,Дебетовые карты. Объем транзакций pos,Муж,60-69,47064780343.3514,52062458836.6947,51027514231.477,59146852481.6356,47632041529.5213,46732666350.1346,55414793315.0843,57966583749.9139,58577173066.5616,60184064090.7544,64726155493.1251,62455772312.9223,61331395368.6899
237,Дебетовые карты. Объем транзакций pos,Муж,60-70,1735296407.77575,1778192935.83195,1852004523.72565,2123917764.77381,1787542348.99964,1724740066.37055,2012445203.96903,2000011048.6294,2115368584.22847,2080657189.47531,2230865946.41287,2281288603.44561,2255135972.11948
238,Дебетовые карты. Объем транзакций pos,Муж,От 70,9197293473.86214,10378200039.7918,10238162991.8856,11783884199.6312,9692913654.81742,9819142440.54675,11513967075.4646,12371277133.1197,12407858133.3292,12596188816.768,13678165335.3039,13245212518.7307,13256705940.522
266,x1 Дебетовые карты. Объем транзакций cash+pos,Жен,0-13,52037418.1942977,49704212.5999391,45312072.0804053,49720459.3368645,33345519.5440924,36436806.9604903,39418255.476056,36308050.6415167,35767785.1080314,58099658.8671651,50544427.0934428,48658308.5818603,44048368.6491899
267,x1 Дебетовые карты. Объем транзакций cash+pos,Жен,0-14,1483.35318910748,,,1173.33488247846,630.926558270953,1021.65067803657,421.409399515268,5979.23349525049,,6429.1674205355,243067.995481857,84564.5804655172,86957.6299926574
268,x1 Дебетовые карты. Объем транзакций cash+pos,Жен,14-21,60539606124.5754,65060505002.4798,62654552309.7074,71716801980.8487,54621903823.4853,57624846126.0802,64320022778.3218,66119908002.4459,64301652004.3542,69795358450.7853,71356489313.186,71286224296.3175,75046764061.0719
269,x1 Дебетовые карты. Объем транзакций cash+pos,Жен,14-22,1951511522.41832,2046993367.89516,1904293572.43955,2225857073.13951,1636296958.2991,1724074327.01218,1833160399.42578,1861475877.42419,1771552109.23975,1844676574.04721,1965235307.27521,2009638781.59974,1975514151.76124
270,x1 Дебетовые карты. Объем транзакций cash+pos,Жен,22-29,224514232022.061,241035769841.994,230308687754.955,268314505041.819,199523145262.387,208005582310.813,229466437795.938,239449960280.635,233801508545.588,247674752022.731,261367752938.625,249585546457.665,241779411802.423
271,x1 Дебетовые карты. Объем транзакций cash+pos,Жен,22-30,15646793137.3552,16177254527.6709,15772906157.6255,17978487472.4297,13137460656.1596,14264604468.7114,15821909155.7066,16082135078.0238,15308977188.1365,15732654547.0294,16401310714.4648,16468123276.0468,15746844803.2992
272,x1 Дебетовые карты. Объем транзакций cash+pos,Жен,30-39,460686309896.723,496744058088.204,477437902763.09,567762499969.029,408745165797.981,435029513665.62,484872642680.639,511999347259.894,505727270240.134,537291932612.622,568654407736.198,552410932391.369,524773587529.121
273,x1 Дебетовые карты. Объем транзакций cash+pos,Жен,30-40,32335044208.6963,34085852545.01,33732574203.2275,39232800904.7221,28310983021.3448,30994163185.3142,34519041918.5861,36076392111.4768,34422127282.1008,35733715827.5394,37872005440.5386,38281396534.6696,36534782910.2727
274,x1 Дебетовые карты. Объем транзакций cash+pos,Жен,40-54,505860840237.257,548595356329.266,529748183311.026,649737273672.212,443933735164.511,483911414569.091,535402683694.086,564714503723.306,556734918294.37,605247482528,639574603561.08,608613835370.693,572303098903.955
275,x1 Дебетовые карты. Объем транзакций cash+pos,Жен,40-55,27640117014.7865,29383436275.4959,28947979880.9641,33805670791.5422,24552304945.2982,26700970449.8029,29678249351.3494,30874686944.8721,29797847778.5556,31230524102.9097,33404088806.1727,33513476698.8611,32552840307.8798
276,x1 Дебетовые карты. Объем транзакций cash+pos,Жен,55-59,176397213722.5,190605440980.588,182831249589.515,222122181300.147,147879337771.56,163380278222.312,179405118662.431,189025534111.517,182814066989.538,194936126326.928,201944810860.487,191335775258.96,182227302834.413
277,x1 Дебетовые карты. Объем транзакций cash+pos,Жен,55-60,4911963839.66146,5276777952.50935,5189918071.73886,6029970187.49447,4318203672.93212,4708507397.53478,5147264719.61983,5365680195.29595,5097900428.98694,5305731413.21228,5772521514.80754,5744752736.20825,5554861357.6284
278,x1 Дебетовые карты. Объем транзакций cash+pos,Жен,60-69,196919667627.848,215611343895.238,209106781329.3,258831107714.082,170794676774.539,195833698605.469,215437070671.156,229682871094.78,220103187803.748,233918798310.673,243867196919.801,234349472731.685,227807786665.847
279,x1 Дебетовые карты. Объем транзакций cash+pos,Жен,60-70,4058366959.84206,4348539694.85373,4361416560.80374,5056143252.03817,3672769719.50797,4045120771.10163,4462993979.61991,4647782114.26726,4344276115.26081,4497950773.75981,4808550482.84864,4816606984.72394,4728310994.10542
280,x1 Дебетовые карты. Объем транзакций cash+pos,Жен,От 70,58031162791.2988,64090843189.9568,62530410988.5023,75754271876.4256,53183862780.4855,61693874625.2122,67595762118.9767,72954009508.6032,68403208188.1807,72186849038.8358,75812284829.3422,74427921508.2081,73789155450.0432
284,x1 Дебетовые карты. Объем транзакций cash+pos,Муж,0-13,161487684.709979,164365013.93848,150241364.11136,169658411.388385,118908720.431545,122968575.867669,133039799.390938,126637547.217436,116384037.601191,144840301.503849,133493874.957171,117582631.259397,125748337.678534
285,x1 Дебетовые карты. Объем транзакций cash+pos,Муж,0-14,397334.65997948,423141.546936769,322620.149935677,526119.430631485,527460.604533956,211028.182837691,277175.506538383,189925.139385994,211693.929370658,801529.006587005,929263.284360409,729196.619844623,435924.379840436
286,x1 Дебетовые карты. Объем транзакций cash+pos,Муж,14-21,67633096485.2226,74809097014.0576,72171256001.7098,82592321018.2898,63031248450.2686,65754109767.0029,73135459728.0355,75946767058.8568,74075601352.0614,79106369972.1314,81268528668.9405,82051873018.4227,86150305678.2361
287,x1 Дебетовые карты. Объем транзакций cash+pos,Муж,14-22,2644594933.86839,2750310897.93518,2683058489.1468,3005688192.47927,2141495623.12542,2349897096.02902,2542613232.12623,2527158344.7948,2311568944.47181,2446594982.15265,2535767036.91271,2622541024.42557,2620080991.68931
288,x1 Дебетовые карты. Объем транзакций cash+pos,Муж,22-29,297042424348.069,322039537426.908,305703843274.39,352551929263.551,266293005969.042,269749122756.428,298089941751.169,310050109331.894,305005934861.066,320236698631.526,340052133026.144,327949772524.236,322858374043.904
289,x1 Дебетовые карты. Объем транзакций cash+pos,Муж,22-30,25615818013.072,26898125133.2706,26224075998.8423,30095939853.6219,21685594309.9089,23058270020.6416,25616778316.4857,25845741403.6367,24490753732.2612,25106966125.5401,26373440437.0111,26068997831.0715,25005541789.1987
290,x1 Дебетовые карты. Объем транзакций cash+pos,Муж,30-39,610574374965.028,661968266669.224,631718913987.753,740977271816.866,542222380188.867,559258211102.959,625992776267.995,661793952175.07,650570559032.938,687000364081.586,738296609236.54,717087772625.887,696482288579.43
291,x1 Дебетовые карты. Объем транзакций cash+pos,Муж,30-40,69418442441.2146,72898724732.4982,71932864310.8891,85744218225.7769,60944402581.5274,65022790666.0459,73274357854.9592,75621074727.9684,71764162399.8526,73814769483.3641,78689881441.586,78750946834.4481,75951080454.3227
292,x1 Дебетовые карты. Объем транзакций cash+pos,Муж,40-54,607264429156.417,655808198763.95,627825031545.868,748040226169.756,526825116587.886,554410372323.39,619442988500.296,656044124831.772,640444180560.407,679312297225.239,732540425851.301,716563462631.542,685428499805.114
293,x1 Дебетовые карты. Объем транзакций cash+pos,Муж,40-55,56363772380.2236,59630948812.443,58267004925.0976,69812946437.0211,50604406839.0961,53516692135.7222,60373256079.5522,62424995896.117,59433671761.6258,62242017768.3193,67220387311.5897,67013581572.3623,64598779347.1547
294,x1 Дебетовые карты. Объем транзакций cash+pos,Муж,55-59,158610915000.567,169956711365.663,162744895884.601,197608626697.063,133740681603.312,144933848167.293,161394143433.234,170047387006.067,164147704882.073,172278065329.459,183250073855.064,179205698926.574,170518851374.85
295,x1 Дебетовые карты. Объем транзакций cash+pos,Муж,55-60,8881492102.47237,9348888659.07081,9202079300.98982,10997171355.6271,7858864565.3779,8457431140.43375,9344467526.92228,9640608614.53097,9165873202.01025,9490730698.61915,10565070684.7725,10481177892.5051,10041185736.2038
296,x1 Дебетовые карты. Объем транзакций cash+pos,Муж,60-69,183863440587.965,199499353575.213,192014666730.106,236781969404.992,157576538956.271,177223249474.672,197956004712.31,210223492451.61,198466588816.914,208786565319.163,220741824776.499,216605654040.929,207163450555.584
297,x1 Дебетовые карты. Объем транзакций cash+pos,Муж,60-70,6036082264.01154,6423286469.24016,6311996772.71512,7549612631.81617,5435921604.77737,5891260157.72435,6496571881.51044,6780787285.81485,6503333490.71816,6779822932.19899,7183200917.17934,7187660959.64093,7099278819.87921
298,x1 Дебетовые карты. Объем транзакций cash+pos,Муж,От 70,39856444038.2137,44446780477.0348,43128866544.4659,53933254209.4784,36057662116.3234,42084011370.6011,46736398875.3404,50374896267.8857,46580833484.8661,49405641324.033,52822802436.073,51267644764.8102,49700010779.8802
326,Дебетовые карты. Остатки на конец месяца,Жен,0-13,22991557.7557302,23234957.4079857,22806246.1933184,24385127.7434988,20713851.8048761,20894528.6809481,26321716.5632048,19725172.2728606,19350155.1374537,29043158.7438941,24394092.1456949,22556769.3083102,21907713.2854414
327,Дебетовые карты. Остатки на конец месяца,Жен,0-14,43480.0989115989,42310.4556890182,41521.6673260282,1466.90327007457,107.061867360597,36.270062753218,9.02811109378195,7257.21842616711,0.0291235298690047,5656.45661901984,68630.2607526629,70313.7494539908,136010.278051552
